412	[-26.888019561767578, -65.76996612548828, -65.9728012084961, -66.50579071044922, -66.77570343017578, -67.70391845703125, -69.34014129638672, -70.0962142944336, -70.12286376953125, -70.95732116699219, -71.03651428222656, -71.28217315673828, -71.4077377319336, -72.89735412597656, -73.00494384765625, -73.06935119628906]
413	[-25.104148864746094, -84.4891357421875, -87.80058288574219, -88.44178771972656, -89.96625518798828, -90.55679321289062, -90.94868469238281, -91.84613037109375, -91.95144653320312, -94.36310577392578, -94.7310791015625, -95.24542236328125, -96.01598358154297, -96.14111328125, -96.16793060302734, -96.77153778076172]
414	[-21.102630615234375, -48.03205108642578, -49.62672424316406, -50.426334381103516, -50.5532341003418, -51.46144485473633, -52.4521484375, -53.10627746582031, -53.21240997314453, -53.48345947265625, -54.61248779296875, -55.03510284423828, -55.509056091308594, -55.8431282043457, -56.06021499633789, -56.60176467895508]
415	[-28.18896484375, -77.06432342529297, -83.4535140991211, -86.43399047851562, -86.81666564941406, -88.04182434082031, -88.14892578125, -89.23094177246094, -89.72492980957031, -90.70932006835938, -91.2500228881836, -91.29620361328125, -92.05257415771484, -92.55963134765625, -92.6214370727539, -95.29515838623047]
416	[-21.797056198120117, -69.64683532714844, -70.50065612792969, -72.91898345947266, -73.32780456542969, -73.59027862548828, -74.40589904785156, -74.4094009399414, -74.61652374267578, -74.98463439941406, -75.06031799316406, -77.0967788696289, -77.18120574951172, -77.46300506591797, -78.06865692138672, -78.232421875]
417	[-18.247772216796875, -60.47829055786133, -61.297637939453125, -62.11371994018555, -62.584815979003906, -62.64970779418945, -63.03765869140625, -64.4908447265625, -65.74758911132812, -66.74848175048828, -66.83587646484375, -68.8983383178711, -69.23442840576172, -69.29550170898438, -69.54487609863281, -69.5584716796875]
418	[-50.83551788330078, -135.728515625, -136.2433319091797, -142.85986328125, -142.88433837890625, -143.1893768310547, -143.6075439453125, -143.92039489746094, -145.64291381835938, -146.89393615722656, -147.22288513183594, -147.36302185058594, -147.6383514404297, -148.0656280517578, -148.17068481445312, -149.18226623535156]
419	[-24.44120216369629, -51.772430419921875, -53.154541015625, -53.845829010009766, -54.38762283325195, -54.71721267700195, -54.85346603393555, -55.948333740234375, -56.51239776611328, -56.70649337768555, -56.93458557128906, -57.51539611816406, -57.866180419921875, -58.45293426513672, -58.59295654296875, -58.742027282714844]
420	[-15.554548263549805, -48.91984176635742, -50.650184631347656, -50.940372467041016, -51.05315399169922, -51.37281036376953, -52.4660530090332, -52.92829895019531, -53.24440002441406, -53.36678695678711, -53.505645751953125, -53.589698791503906, -53.680519104003906, -53.86469268798828, -53.94737243652344, -53.95614242553711]
421	[-18.000307083129883, -63.34064483642578, -64.31170654296875, -64.3255615234375, -65.8958740234375, -66.87853240966797, -66.88885498046875, -67.22943115234375, -67.3695297241211, -67.67475128173828, -67.99759674072266, -68.00149536132812, -68.20219421386719, -68.39041900634766, -68.58563232421875, -68.62464904785156]
422	[-13.999313354492188, -54.6367301940918, -54.672088623046875, -56.57156753540039, -57.104713439941406, -57.400367736816406, -57.492591857910156, -58.419639587402344, -58.78775405883789, -58.788368225097656, -58.79697036743164, -58.92987060546875, -59.08466720581055, -60.004356384277344, -60.00798416137695, -60.24690246582031]
423	[-23.6767635345459, -69.01406860351562, -69.75115966796875, -71.33604431152344, -71.6197509765625, -71.6733627319336, -73.76480102539062, -75.01368713378906, -75.07064819335938, -75.67549896240234, -75.95487976074219, -76.38290405273438, -76.53070068359375, -76.71974182128906, -78.08357238769531, -78.13902282714844]
424	[-40.07588195800781, -85.52908325195312, -101.55589294433594, -102.89591979980469, -104.86555480957031, -105.16812133789062, -106.46003723144531, -107.37100219726562, -108.45244598388672, -108.5184326171875, -110.41476440429688, -110.61865997314453, -111.15016174316406, -111.17049407958984, -112.41574096679688, -112.4957504272461]
425	[-26.99541664123535, -79.0074234008789, -84.06293487548828, -85.1039047241211, -86.2777099609375, -86.44617462158203, -86.50862121582031, -86.73312377929688, -87.5227279663086, -87.79277038574219, -87.7972412109375, -89.08660125732422, -89.29047393798828, -89.66702270507812, -90.0456771850586, -90.07772827148438]
426	[-22.87466049194336, -55.101829528808594, -59.16328048706055, -59.88139724731445, -60.28227233886719, -62.36568832397461, -62.7358512878418, -62.92803192138672, -64.02885437011719, -64.05689239501953, -65.22785186767578, -65.33783721923828, -65.51760864257812, -65.66148376464844, -65.9736099243164, -66.3961181640625]
427	[-59.147674560546875, -154.61105346679688, -155.19869995117188, -156.9793243408203, -157.6046600341797, -158.05592346191406, -162.153564453125, -162.2938690185547, -163.25726318359375, -164.5500030517578, -164.63905334472656, -164.97964477539062, -165.3126220703125, -165.5042724609375, -166.25807189941406, -167.22674560546875]
428	[-34.32378387451172, -77.7406005859375, -85.78105926513672, -86.59578704833984, -87.36006927490234, -87.69344329833984, -87.72142791748047, -88.89909362792969, -88.92994689941406, -89.18313598632812, -89.87012481689453, -90.45697784423828, -90.6249008178711, -90.80891418457031, -91.16902923583984, -91.35999298095703]
429	[-26.05927848815918, -76.10385131835938, -76.57398223876953, -77.01187133789062, -81.18716430664062, -82.32830810546875, -84.00727081298828, -85.3865966796875, -85.5132064819336, -85.88240814208984, -86.1562271118164, -86.31210327148438, -86.32778930664062, -86.64088439941406, -86.66275787353516, -86.7857437133789]
430	[-14.664567947387695, -51.863433837890625, -53.10448455810547, -54.96852111816406, -55.98888397216797, -56.197689056396484, -57.14875793457031, -57.55070114135742, -57.930023193359375, -57.987876892089844, -58.193092346191406, -58.559940338134766, -58.593746185302734, -58.79542541503906, -58.80458068847656, -59.18082809448242]
431	[-18.89934730529785, -47.51331329345703, -52.054195404052734, -53.735511779785156, -53.93231964111328, -54.02284240722656, -54.30561828613281, -54.66920852661133, -54.7957763671875, -54.904205322265625, -55.4952278137207, -55.64677047729492, -55.739566802978516, -58.082122802734375, -58.15946960449219, -58.77743148803711]
432	[-58.19239044189453, -120.4215087890625, -126.53800201416016, -128.319091796875, -130.05294799804688, -130.840576171875, -131.44522094726562, -132.17007446289062, -132.29046630859375, -133.68894958496094, -134.09664916992188, -134.25958251953125, -134.70703125, -134.7998809814453, -135.02706909179688, -135.19647216796875]
433	[-26.285402297973633, -63.28630065917969, -67.23123931884766, -68.03282928466797, -68.64817810058594, -69.22789764404297, -69.89420318603516, -71.91999053955078, -72.24345397949219, -72.46863555908203, -72.79215240478516, -73.38905334472656, -73.40895080566406, -73.64940643310547, -73.86405944824219, -73.97325134277344]
434	[-25.384159088134766, -53.52809143066406, -54.112548828125, -54.205360412597656, -56.25048065185547, -56.46445846557617, -56.47920608520508, -56.74228286743164, -57.26816940307617, -57.33336639404297, -58.35651779174805, -58.46957778930664, -58.712074279785156, -59.447654724121094, -59.51984405517578, -60.01667785644531]
435	[-38.212310791015625, -112.80811309814453, -118.29973602294922, -119.92214965820312, -120.79544067382812, -122.57066345214844, -122.64491271972656, -124.12715148925781, -124.34712219238281, -124.93295288085938, -124.94515991210938, -125.91160583496094, -126.0961685180664, -126.8418960571289, -128.0308837890625, -128.91831970214844]
436	[-25.487607955932617, -75.63323974609375, -76.63233947753906, -76.9748306274414, -77.4093246459961, -77.7493667602539, -78.01498413085938, -78.90557861328125, -79.0953598022461, -79.24351501464844, -79.719970703125, -79.95628356933594, -80.13219451904297, -80.13755798339844, -80.8221206665039, -82.08216857910156]
437	[-31.530296325683594, -81.96282196044922, -86.6792984008789, -87.5853271484375, -88.2759780883789, -88.48115539550781, -89.62123107910156, -90.39158630371094, -91.05613708496094, -91.40679931640625, -91.63050079345703, -92.02972412109375, -92.72079467773438, -92.81869506835938, -92.83000946044922, -93.38088989257812]
438	[-31.90155792236328, -104.50041198730469, -106.98294067382812, -111.23639678955078, -113.79340362548828, -115.04630279541016, -117.13626861572266, -117.45309448242188, -117.57122039794922, -117.90574645996094, -118.56017303466797, -118.90724182128906, -119.0843505859375, -119.37075805664062, -119.517333984375, -119.82765197753906]
439	[-14.102104187011719, -43.01979064941406, -44.557647705078125, -45.02824020385742, -45.26762390136719, -45.276817321777344, -46.015342712402344, -46.51148986816406, -46.529544830322266, -46.631805419921875, -46.818748474121094, -46.829856872558594, -46.87983322143555, -47.06957244873047, -47.310298919677734, -47.577720642089844]
440	[-36.989501953125, -117.73512268066406, -119.31327819824219, -121.11251068115234, -122.275390625, -123.52140808105469, -124.08023071289062, -124.17204284667969, -124.67161560058594, -124.80194091796875, -126.28553771972656, -126.40864562988281, -126.56877136230469, -128.35134887695312, -128.5774383544922, -128.66351318359375]
441	[-21.49428367614746, -71.8161392211914, -72.38489532470703, -72.9771499633789, -73.0794677734375, -73.21959686279297, -73.35015106201172, -73.49551391601562, -73.79199981689453, -73.87445068359375, -73.89913177490234, -74.08755493164062, -74.28568267822266, -74.65326690673828, -74.66339111328125, -75.35197448730469]
442	[-35.451271057128906, -56.815860748291016, -57.255680084228516, -57.6275520324707, -58.426029205322266, -61.050621032714844, -61.953697204589844, -62.69432067871094, -63.51935577392578, -63.79088592529297, -63.988487243652344, -64.27944946289062, -64.30811309814453, -64.61396026611328, -65.20205688476562, -65.78563690185547]
443	[-31.699405670166016, -100.7045669555664, -100.98493957519531, -103.75889587402344, -107.58882904052734, -107.67105102539062, -108.3744125366211, -108.54988861083984, -108.5564956665039, -108.78487396240234, -109.11416625976562, -109.37389373779297, -109.38967895507812, -109.47957611083984, -109.51289367675781, -109.73307037353516]
444	[-23.379610061645508, -54.007816314697266, -59.410545349121094, -60.50788116455078, -63.604713439941406, -64.4329833984375, -64.77113342285156, -65.13106536865234, -65.62593078613281, -66.38887023925781, -66.44912719726562, -66.57303619384766, -66.75408172607422, -66.84082794189453, -67.00286102294922, -67.0232162475586]
445	[-21.550458908081055, -55.72642135620117, -56.3731689453125, -60.154022216796875, -60.59641647338867, -62.41966247558594, -63.4011116027832, -63.66719055175781, -64.17381286621094, -64.6065902709961, -64.74214935302734, -64.82621765136719, -65.04399108886719, -65.64766693115234, -66.06693267822266, -66.09039306640625]
446	[-19.89366912841797, -63.14860153198242, -63.867408752441406, -65.02146911621094, -66.14201354980469, -66.67581176757812, -66.73186492919922, -67.2435073852539, -67.65132141113281, -67.86811828613281, -68.22911071777344, -68.39028930664062, -68.50860595703125, -68.6878890991211, -68.8322525024414, -69.12415313720703]
447	[-15.269558906555176, -41.10206604003906, -41.733638763427734, -42.50444793701172, -42.55915069580078, -44.14835739135742, -44.34265899658203, -44.543190002441406, -44.59767532348633, -44.655818939208984, -44.76279830932617, -44.81449890136719, -44.95759963989258, -45.15196228027344, -45.189964294433594, -45.24954605102539]
448	[-41.11677932739258, -89.40328216552734, -89.40425109863281, -90.64786529541016, -91.32855987548828, -92.05989074707031, -92.49862670898438, -93.57894134521484, -93.92325592041016, -94.1820068359375, -94.70817565917969, -95.3547592163086, -95.42439270019531, -95.67971801757812, -95.71377563476562, -95.94598388671875]
449	[-25.89423942565918, -72.12828063964844, -74.67963409423828, -74.87625885009766, -75.20914459228516, -75.84016418457031, -77.76805877685547, -78.3624038696289, -78.43009948730469, -79.13432312011719, -79.78980255126953, -79.95018005371094, -80.05601501464844, -80.14044189453125, -80.30497741699219, -80.45240020751953]
450	[-22.405601501464844, -67.16594696044922, -72.66410827636719, -74.57672119140625, -74.78492736816406, -74.81043243408203, -75.13034057617188, -75.23793029785156, -75.93832397460938, -76.17305755615234, -76.32087707519531, -76.90031433105469, -77.05329132080078, -77.45496368408203, -77.47840118408203, -78.62428283691406]
451	[-28.255491256713867, -74.16360473632812, -84.02406311035156, -87.08809661865234, -87.22676849365234, -87.3987045288086, -87.60570526123047, -88.25231170654297, -88.97749328613281, -89.05024719238281, -90.82305908203125, -90.90724182128906, -90.94654083251953, -90.99964141845703, -91.50115966796875, -91.95210266113281]
452	[-30.304597854614258, -86.3277816772461, -86.71196746826172, -87.91681671142578, -91.88411712646484, -92.74732971191406, -93.27484130859375, -93.36689758300781, -93.64106750488281, -93.65917205810547, -94.37348937988281, -95.63672637939453, -95.69537353515625, -96.12675476074219, -96.56399536132812, -98.43910217285156]
453	[-68.99431610107422, -175.23358154296875, -177.09422302246094, -178.49571228027344, -182.5859832763672, -183.30276489257812, -183.83331298828125, -184.4820556640625, -184.72706604003906, -185.0936279296875, -185.68490600585938, -187.19886779785156, -187.44371032714844, -187.656982421875, -187.75477600097656, -187.8802490234375]
454	[-47.83348846435547, -115.19853210449219, -121.73424530029297, -127.23729705810547, -131.97740173339844, -135.13145446777344, -135.93511962890625, -136.31317138671875, -136.5291748046875, -136.7144775390625, -137.39256286621094, -138.50399780273438, -139.0419921875, -139.38232421875, -140.50616455078125, -140.71922302246094]
455	[-35.28905487060547, -87.80784606933594, -89.301025390625, -89.4307632446289, -90.94490051269531, -92.97949981689453, -93.80105590820312, -94.18578338623047, -94.58794403076172, -96.43048095703125, -97.79313659667969, -98.15184020996094, -98.49977111816406, -100.20597076416016, -100.52831268310547, -101.29420471191406]
456	[-15.580061912536621, -54.27932357788086, -57.158660888671875, -58.23208999633789, -59.532875061035156, -59.86393356323242, -60.097389221191406, -61.926307678222656, -61.99043273925781, -62.02197265625, -62.78092956542969, -63.3220100402832, -63.389991760253906, -63.45633316040039, -63.71584701538086, -63.88341522216797]
457	[-20.083436965942383, -70.54318237304688, -70.89974975585938, -72.86384582519531, -72.87996673583984, -73.87765502929688, -73.9899673461914, -74.07100677490234, -74.16513061523438, -74.32901763916016, -74.83441162109375, -75.33683013916016, -75.47181701660156, -76.57476806640625, -76.69973754882812, -76.76190185546875]
458	[-20.46094512939453, -69.92793273925781, -72.58413696289062, -73.79801940917969, -74.21269989013672, -75.2633056640625, -78.19145202636719, -78.47774505615234, -78.5348892211914, -78.5401840209961, -78.6582260131836, -79.02112579345703, -79.09272003173828, -79.31232452392578, -79.3784408569336, -79.71922302246094]
459	[-31.19622802734375, -82.71022033691406, -83.12489318847656, -83.25717163085938, -84.47113800048828, -84.70222473144531, -88.04885864257812, -89.40912628173828, -89.98593139648438, -90.72731018066406, -90.73808288574219, -90.92625427246094, -91.66724395751953, -91.75187683105469, -92.39601135253906, -92.60000610351562]
460	[-36.95826721191406, -94.80184936523438, -95.1048583984375, -95.18476867675781, -98.09496307373047, -99.30989074707031, -99.56745910644531, -99.98259735107422, -100.83132934570312, -100.91880798339844, -101.78980255126953, -103.022216796875, -103.14277648925781, -103.40788269042969, -103.55431365966797, -103.82167053222656]
461	[-29.29564094543457, -80.95899963378906, -81.93148040771484, -84.05032348632812, -84.15755462646484, -86.11591339111328, -88.61508178710938, -90.01226043701172, -90.03431701660156, -90.63247680664062, -90.66256713867188, -90.88489532470703, -92.09679412841797, -92.43880462646484, -92.46401977539062, -92.63154602050781]
462	[-13.299850463867188, -57.5143928527832, -61.017730712890625, -62.58504867553711, -65.85749816894531, -67.24916076660156, -67.87721252441406, -68.29762268066406, -68.73973083496094, -69.14012908935547, -69.40779113769531, -69.79443359375, -70.08489990234375, -70.62902069091797, -70.82205963134766, -71.12786102294922]
463	[-22.784513473510742, -72.07801055908203, -72.20999908447266, -78.43387603759766, -78.937255859375, -79.1739730834961, -79.5857162475586, -79.75384521484375, -79.90612030029297, -80.72740173339844, -82.18246459960938, -82.53762817382812, -83.359375, -84.07634735107422, -84.14332580566406, -84.29647064208984]
464	[-13.994723320007324, -55.92010498046875, -56.669105529785156, -57.929649353027344, -58.03447723388672, -58.18254089355469, -58.25935745239258, -59.441131591796875, -59.59843444824219, -59.70458221435547, -60.0724983215332, -60.29644012451172, -60.31190872192383, -60.4969367980957, -60.51417922973633, -60.518592834472656]
465	[-26.48545265197754, -62.66695785522461, -67.90644073486328, -68.4441146850586, -68.66555786132812, -68.79617309570312, -68.84375, -69.5184555053711, -69.79409790039062, -70.16988372802734, -71.0496826171875, -71.21565246582031, -71.30599975585938, -71.33360290527344, -71.67152404785156, -71.86933898925781]
466	[-14.73625659942627, -45.518943786621094, -47.50153350830078, -48.62700271606445, -51.78962326049805, -51.9290657043457, -52.72135543823242, -52.84785461425781, -52.90694046020508, -53.10771942138672, -53.124359130859375, -53.708248138427734, -53.71697998046875, -53.93917465209961, -54.19313049316406, -54.3000602722168]
467	[-19.618000030517578, -53.4580192565918, -54.9469108581543, -55.69083023071289, -55.80133056640625, -56.221405029296875, -56.2520637512207, -57.555057525634766, -57.88227081298828, -57.901611328125, -57.99181365966797, -58.706626892089844, -58.989036560058594, -59.11723327636719, -59.25914764404297, -59.47748565673828]
468	[-16.02954864501953, -52.582088470458984, -52.59934997558594, -53.64931106567383, -53.982017517089844, -54.06243133544922, -54.208736419677734, -54.39276123046875, -55.150123596191406, -55.686649322509766, -55.9332275390625, -56.2955322265625, -56.40912628173828, -56.42982864379883, -56.632415771484375, -56.715232849121094]
469	[-20.151262283325195, -45.752593994140625, -49.64741516113281, -50.379180908203125, -50.39421081542969, -50.88339614868164, -50.90630340576172, -51.08612060546875, -51.24665069580078, -51.249629974365234, -51.40564727783203, -51.86467361450195, -51.91476821899414, -52.184417724609375, -52.293426513671875, -52.668495178222656]
470	[-12.689053535461426, -43.442169189453125, -43.685062408447266, -45.33869934082031, -46.72788619995117, -47.40931701660156, -48.62431716918945, -48.723384857177734, -48.90668869018555, -48.92182540893555, -49.16554641723633, -49.443443298339844, -49.49507141113281, -49.506744384765625, -50.03993225097656, -50.193321228027344]
471	[-20.866016387939453, -49.0498046875, -53.72395706176758, -54.37291717529297, -54.438045501708984, -54.48307800292969, -54.67509078979492, -55.19078826904297, -55.487056732177734, -55.69166564941406, -55.700439453125, -56.380165100097656, -56.41095733642578, -56.51603698730469, -56.57498550415039, -56.66202926635742]
472	[-17.29490852355957, -51.29475402832031, -56.67633056640625, -57.58026885986328, -58.03401184082031, -60.689239501953125, -60.99493408203125, -61.400978088378906, -61.914215087890625, -62.269065856933594, -62.58165740966797, -62.66468048095703, -62.684078216552734, -62.71259307861328, -64.12167358398438, -64.33872985839844]
473	[-35.51506423950195, -78.81587982177734, -89.05766296386719, -90.4837875366211, -90.83528137207031, -91.29835510253906, -91.67984008789062, -92.44369506835938, -92.96839904785156, -92.97738647460938, -93.38276672363281, -93.50953674316406, -94.27977752685547, -94.67972564697266, -94.83100891113281, -95.27519226074219]
474	[-36.64529037475586, -66.12113952636719, -74.21891784667969, -75.07850646972656, -76.29293823242188, -76.70100402832031, -77.08846282958984, -78.01830291748047, -78.90934753417969, -79.0512466430664, -80.16105651855469, -80.34184265136719, -80.70109558105469, -80.73883056640625, -81.27884674072266, -81.4220199584961]
475	[-24.158645629882812, -96.81034851074219, -100.87036895751953, -101.71328735351562, -102.35023498535156, -102.38943481445312, -103.01915740966797, -104.05840301513672, -104.8675537109375, -105.49966430664062, -105.7315673828125, -105.77558898925781, -106.32302856445312, -106.63069915771484, -107.38284301757812, -108.53414916992188]
476	[-27.21304702758789, -75.75272369384766, -76.81607055664062, -81.78093719482422, -84.66089630126953, -86.83014678955078, -87.43447875976562, -87.9679183959961, -88.21781921386719, -88.2462387084961, -88.63809967041016, -89.12173461914062, -89.20184326171875, -89.40362548828125, -89.41386413574219, -89.54994201660156]
477	[-28.519113540649414, -88.72460174560547, -94.59654235839844, -94.81647491455078, -97.2970199584961, -97.57606506347656, -98.76594543457031, -100.41596984863281, -100.78495025634766, -101.35658264160156, -103.5963363647461, -103.90528869628906, -103.91410064697266, -104.07874298095703, -104.37652587890625, -104.6263198852539]
478	[-27.225004196166992, -46.928245544433594, -49.70512771606445, -53.827972412109375, -54.06511688232422, -54.1978874206543, -54.37983322143555, -54.456565856933594, -54.585479736328125, -55.11958694458008, -55.683868408203125, -55.68619155883789, -55.83147048950195, -55.85803985595703, -55.98388671875, -56.09355926513672]
479	[-45.30803680419922, -99.53569030761719, -102.46369934082031, -103.1814193725586, -104.88384246826172, -105.65986633300781, -106.9286117553711, -108.621337890625, -108.7651596069336, -109.78662109375, -110.01600646972656, -111.2639389038086, -111.98412322998047, -112.06722259521484, -112.18392181396484, -112.28669738769531]
480	[-25.418071746826172, -48.98347854614258, -54.01797866821289, -56.96346664428711, -57.75305938720703, -58.08063507080078, -58.12483215332031, -58.23164367675781, -58.25277328491211, -58.55963134765625, -58.6545524597168, -58.973690032958984, -59.42052459716797, -59.4893913269043, -59.703861236572266, -59.999507904052734]
481	[-34.43000793457031, -95.39483642578125, -101.66896057128906, -110.7928466796875, -111.33428192138672, -113.08252716064453, -113.87472534179688, -113.89363098144531, -114.86683654785156, -115.1096420288086, -115.48751068115234, -115.62818145751953, -116.17821502685547, -116.344482421875, -117.04009246826172, -117.1938247680664]
482	[-35.46246337890625, -75.78364562988281, -77.81753540039062, -78.78628540039062, -79.43761444091797, -80.0094223022461, -81.50695037841797, -82.09392547607422, -82.12971496582031, -83.48906707763672, -83.6259765625, -83.671142578125, -83.83425903320312, -83.91756439208984, -83.96998596191406, -84.94060516357422]
483	[-29.77159881591797, -97.22452545166016, -98.68392944335938, -100.1072998046875, -103.69051361083984, -105.44419860839844, -105.78646850585938, -105.8846435546875, -106.17161560058594, -106.62867736816406, -108.01560974121094, -108.89224243164062, -109.48818969726562, -109.70458984375, -109.70648956298828, -109.770751953125]
484	[-24.56039810180664, -106.0432357788086, -107.14413452148438, -110.69530487060547, -111.46286010742188, -111.76116943359375, -112.03538513183594, -112.86299896240234, -112.93964385986328, -113.09089660644531, -114.20459747314453, -116.00484466552734, -117.66249084472656, -118.05625915527344, -118.39042663574219, -118.4830322265625]
485	[-21.30303955078125, -56.68528747558594, -56.871490478515625, -58.08026885986328, -58.187950134277344, -60.334495544433594, -62.89214324951172, -63.21540832519531, -63.45771026611328, -63.49292755126953, -64.35386657714844, -65.18065643310547, -65.64391326904297, -66.15879821777344, -66.17534637451172, -66.18186950683594]
486	[-37.40830612182617, -75.44768524169922, -78.13375854492188, -78.31941223144531, -79.28431701660156, -79.6072998046875, -79.88304138183594, -80.29058837890625, -81.21629333496094, -81.46568298339844, -82.22874450683594, -82.52277374267578, -82.6907730102539, -83.1943588256836, -83.81279754638672, -84.04022216796875]
487	[-41.582000732421875, -119.55406951904297, -121.21451568603516, -128.24111938476562, -131.931640625, -133.0152587890625, -134.7020721435547, -135.66380310058594, -136.01901245117188, -138.6295166015625, -139.53627014160156, -140.32870483398438, -140.52737426757812, -141.2890167236328, -142.20260620117188, -143.25396728515625]
488	[-46.45893096923828, -119.13931274414062, -119.33584594726562, -123.22938537597656, -126.0989761352539, -126.41285705566406, -127.0068130493164, -127.76814270019531, -128.33212280273438, -129.0060272216797, -129.96920776367188, -130.5240020751953, -130.60049438476562, -131.45021057128906, -131.7292022705078, -131.94329833984375]
489	[-26.305879592895508, -84.83164978027344, -86.9822769165039, -87.49202728271484, -89.52830505371094, -89.77935028076172, -90.58999633789062, -90.6385498046875, -90.65203857421875, -91.18500518798828, -92.16004180908203, -92.43222045898438, -93.02140045166016, -93.15880584716797, -93.28359985351562, -93.30520629882812]
490	[-22.407211303710938, -78.58562469482422, -81.32951354980469, -85.43531036376953, -86.46737670898438, -88.27806854248047, -88.63321685791016, -89.88502502441406, -90.07832336425781, -90.70046997070312, -90.7877197265625, -90.91277313232422, -91.04524230957031, -91.08817291259766, -91.4873046875, -92.3034896850586]
491	[-22.425445556640625, -53.95587158203125, -54.62452697753906, -54.948062896728516, -56.40441131591797, -56.71282196044922, -56.90507125854492, -57.21685028076172, -57.50143814086914, -57.87340545654297, -58.485565185546875, -59.026119232177734, -59.07075881958008, -59.92867660522461, -60.10712814331055, -60.360355377197266]
492	[-19.995771408081055, -72.1585922241211, -72.31221771240234, -72.54310607910156, -72.98835754394531, -73.06320190429688, -73.4017562866211, -75.04103088378906, -75.90962982177734, -77.4120864868164, -77.87065887451172, -78.0727767944336, -78.3788833618164, -78.83946228027344, -79.26487731933594, -79.61737060546875]
493	[-18.7254581451416, -47.70892333984375, -51.61326217651367, -51.70438003540039, -51.96352005004883, -52.19953536987305, -52.59051513671875, -52.961891174316406, -53.45062255859375, -53.66645050048828, -53.73632049560547, -53.77019500732422, -53.821205139160156, -53.82769775390625, -53.9836540222168, -54.06761932373047]
494	[-11.233953475952148, -50.83562469482422, -55.37989807128906, -55.8284797668457, -56.08173370361328, -57.092491149902344, -57.89822769165039, -58.3470573425293, -58.96638488769531, -59.68464660644531, -59.69282531738281, -59.944725036621094, -59.94989776611328, -59.9666748046875, -59.98344039916992, -60.4484977722168]
495	[-26.92868423461914, -74.64703369140625, -75.20417022705078, -76.03536987304688, -76.12435150146484, -76.63652038574219, -76.99491119384766, -78.54552459716797, -78.70701599121094, -79.08854675292969, -79.09288024902344, -79.13752746582031, -79.26161193847656, -79.8102035522461, -79.99061584472656, -80.62222290039062]
496	[-33.122867584228516, -116.33651733398438, -125.94564819335938, -129.1522979736328, -129.38356018066406, -130.3472137451172, -134.5220947265625, -135.04991149902344, -135.21836853027344, -135.9251708984375, -136.69700622558594, -137.50489807128906, -138.16586303710938, -138.8760986328125, -139.34046936035156, -139.3909912109375]
497	[-17.1940975189209, -43.810646057128906, -46.99935531616211, -47.4425048828125, -48.065311431884766, -48.412540435791016, -48.51083755493164, -48.632347106933594, -48.718727111816406, -48.90399932861328, -49.322296142578125, -49.57697677612305, -49.6231575012207, -49.708011627197266, -50.147674560546875, -50.15544128417969]
498	[-24.535783767700195, -66.6950912475586, -68.34332275390625, -70.22628784179688, -71.25271606445312, -71.54850006103516, -71.64318084716797, -72.18256378173828, -72.31950378417969, -72.44497680664062, -73.42160034179688, -73.87995147705078, -73.89730072021484, -73.97368621826172, -74.1108169555664, -74.22425079345703]
499	[-18.573589324951172, -42.2306022644043, -43.2379035949707, -45.67533874511719, -46.588706970214844, -47.99695587158203, -48.550289154052734, -48.6390380859375, -49.14851379394531, -49.19955062866211, -49.20892333984375, -49.66103744506836, -50.13540267944336, -50.20262145996094, -50.26995849609375, -50.551639556884766]
500	[-32.661048889160156, -73.82044982910156, -79.6673812866211, -80.43169403076172, -81.84245300292969, -82.32720947265625, -82.35282897949219, -83.29277038574219, -84.01110076904297, -84.03501892089844, -84.31237030029297, -84.66514587402344, -84.9866714477539, -85.26434326171875, -86.12897491455078, -86.62608337402344]
501	[-34.25688552856445, -65.13813781738281, -69.35906219482422, -70.34994506835938, -72.43417358398438, -72.75846099853516, -72.7649154663086, -73.03364562988281, -73.0881118774414, -73.19974517822266, -74.13742065429688, -74.54228973388672, -75.25969696044922, -75.46147155761719, -76.26538848876953, -76.29042053222656]
502	[-23.787281036376953, -65.99092864990234, -67.632568359375, -69.3919677734375, -69.5885009765625, -71.71822357177734, -72.83975982666016, -73.0198745727539, -73.04899597167969, -74.0632553100586, -74.40076446533203, -76.36980438232422, -76.52581024169922, -76.5826187133789, -76.66159057617188, -76.8642578125]
503	[-19.456745147705078, -63.547447204589844, -63.648651123046875, -63.66340637207031, -67.70306396484375, -68.18687438964844, -68.6420669555664, -68.80497741699219, -69.16986083984375, -69.61029052734375, -69.65937805175781, -69.8034439086914, -69.86738586425781, -70.94776153564453, -71.09842681884766, -71.87822723388672]
504	[-35.80681610107422, -66.6101303100586, -66.61670684814453, -69.60204315185547, -70.26600646972656, -72.45663452148438, -72.82769775390625, -73.30062103271484, -73.3997802734375, -73.63047790527344, -73.68257141113281, -74.3890380859375, -74.63883972167969, -75.49362182617188, -75.98578643798828, -76.11854553222656]
505	[-18.063119888305664, -60.160491943359375, -61.225650787353516, -62.179344177246094, -62.739295959472656, -64.64773559570312, -65.3184814453125, -67.39402770996094, -68.36406707763672, -68.76959991455078, -69.22004699707031, -70.0674819946289, -70.119140625, -70.12162780761719, -71.32777404785156, -71.38143920898438]
